id,fecha,hora,cantidad_art,nombre_art,presentacion,precio,total_venta
301,2023.05.12,17.56.00,2.093963791922738,QUINOA,1 kg,600.0,1200.0
302,2023.05.12,09.06.00,1.0335910095436296,QUINOA,500 g,600.0,600.0
303,2023.05.12,12.27.00,1.0220366838557824,NUECES,250 g,300.0,300.0
304,2023.05.13,13.21.00,2.0347799439142977,LENTEJAS,250 g,300.0,600.0
305,2023.05.13,20.30.00,3.847241449543,HARINA INTEGRAL,1 kg,2200.0,8800.0
306,2023.05.13,11.31.00,3.128650782330969,LENTEJAS,1 kg,300.0,900.0
307,2023.05.14,14.22.00,1.9297683665237424,QUINOA,500 g,600.0,1200.0
308,2023.05.14,18.03.00,1.9945312143145795,QUINOA,1 kg,600.0,1200.0
309,2023.05.14,10.33.00,1.0154361691161924,LENTEJAS,250 g,300.0,300.0
310,2023.05.15,19.34.00,2.00228959385533,QUINOA,500 g,600.0,1200.0
311,2023.05.15,16.28.00,3.9302754938454445,HARINA INTEGRAL,500 g,2200.0,8800.0
312,2023.05.15,18.00.00,3.00983433837054,PIMENTON DULCE,500 g,120.0,360.0
313,2023.05.16,14.02.00,0.9730765262558763,LENTEJAS,250 g,300.0,300.0
314,2023.05.16,18.53.00,5.032044236642545,QUINOA,1 kg,600.0,3000.0
315,2023.05.16,13.05.00,5.083805580087946,PIMENTON DULCE,250 g,120.0,600.0
316,2023.05.17,14.42.00,3.8051332462746315,PIMENTON DULCE,500 g,120.0,480.0
317,2023.05.17,12.57.00,5.220558349421159,ALMOHADITAS FRUTILLA,300 g,400.0,2000.0
318,2023.05.17,16.51.00,1.9091580054480728,NUECES,300 g,300.0,600.0
319,2023.05.18,17.14.00,4.026263610965627,LENTEJAS,250 g,300.0,1200.0
320,2023.05.18,13.29.00,4.752109359692481,LENTEJAS,250 g,300.0,1500.0
321,2023.05.18,13.13.00,3.9416793618503214,PIMENTON DULCE,250 g,120.0,480.0
322,2023.05.19,19.46.00,5.037708996783026,QUINOA,1 kg,600.0,3000.0
323,2023.05.19,20.50.00,3.0928019757758163,QUINOA,1 kg,600.0,1800.0
324,2023.05.19,14.42.00,1.9114902616410978,HARINA INTEGRAL,1 kg,2200.0,4400.0
325,2023.05.20,11.10.00,3.8966695529210953,LENTEJAS,1 kg,300.0,1200.0
326,2023.05.20,12.52.00,4.823092209925501,PIMENTON DULCE,250 g,120.0,600.0
327,2023.05.20,19.25.00,4.050944625602872,LENTEJAS,250 g,300.0,1200.0
328,2023.05.21,16.20.00,2.0700888832472684,PIMENTON DULCE,250 g,120.0,240.0
329,2023.05.21,08.04.00,2.0814464750018917,NUECES,250 g,300.0,600.0
330,2023.05.21,20.37.00,0.993383451821823,NUECES,300 g,300.0,300.0
331,2023.05.22,20.03.00,1.9517928954023334,ALMOHADITAS FRUTILLA,300 g,400.0,800.0
332,2023.05.22,10.59.00,1.0226194260505177,LENTEJAS,250 g,300.0,300.0
333,2023.05.22,17.44.00,3.128709376300837,LENTEJAS,1 kg,300.0,900.0
334,2023.05.23,09.54.00,5.04937022620052,LENTEJAS,1 kg,300.0,1500.0
335,2023.05.23,16.48.00,2.9330778406528006,QUINOA,1 kg,600.0,1800.0
336,2023.05.23,18.14.00,2.906710479001279,QUINOA,500 g,600.0,1800.0
337,2023.05.24,10.32.00,2.9839687263919705,PIMENTON DULCE,500 g,120.0,360.0
338,2023.05.24,15.28.00,1.002352159038616,QUINOA,500 g,600.0,600.0
339,2023.05.24,14.22.00,1.0157019272746972,PIMENTON DULCE,250 g,120.0,120.0
340,2023.05.25,08.52.00,2.9972367470056294,NUECES,500 g,300.0,900.0
341,2023.05.25,13.43.00,2.8941974178944214,NUECES,250 g,300.0,900.0
342,2023.05.25,16.59.00,0.9979019615230937,QUINOA,1 kg,600.0,600.0
343,2023.05.26,14.39.00,4.11354159950978,LENTEJAS,1 kg,300.0,1200.0
344,2023.05.26,19.34.00,1.0306513681982568,PIMENTON DULCE,500 g,120.0,120.0
345,2023.05.26,10.12.00,4.071114909252033,NUECES,250 g,300.0,1200.0
346,2023.05.27,13.11.00,2.0023823038512303,QUINOA,500 g,600.0,1200.0
347,2023.05.27,16.39.00,4.847800652962963,NUECES,500 g,300.0,1500.0
348,2023.05.27,12.31.00,1.9650173197569802,LENTEJAS,1 kg,300.0,600.0
349,2023.05.28,12.41.00,1.9452922498549627,QUINOA,1 kg,600.0,1200.0
350,2023.05.28,10.50.00,0.9646319512645619,LENTEJAS,250 g,300.0,300.0
351,2023.05.28,11.06.00,4.174997520896005,HARINA INTEGRAL,500 g,2200.0,8800.0
352,2023.05.29,17.37.00,3.807993153300437,HARINA INTEGRAL,1 kg,2200.0,8800.0
353,2023.05.29,18.52.00,3.1151337278416413,PIMENTON DULCE,250 g,120.0,360.0
354,2023.05.29,13.55.00,2.852468566437618,QUINOA,500 g,600.0,1800.0
355,2023.05.30,12.15.00,4.170254557122681,LENTEJAS,250 g,300.0,1200.0
356,2023.05.30,11.43.00,4.126718041504104,ALMOHADITAS FRUTILLA,300 g,400.0,1600.0
357,2023.05.30,18.36.00,5.0506321357220605,NUECES,500 g,300.0,1500.0
358,2023.05.31,09.27.00,5.1793097205637375,NUECES,300 g,300.0,1500.0
359,2023.05.31,09.37.00,1.020471777523618,LENTEJAS,1 kg,300.0,300.0
360,2023.05.31,18.59.00,2.8772449401343514,ALMOHADITAS FRUTILLA,250 g,400.0,1200.0
361,2023.06.01,15.00.00,2.037627394924777,PIMENTON DULCE,250 g,120.0,240.0
362,2023.06.01,11.31.00,2.038258351521588,ALMOHADITAS FRUTILLA,300 g,400.0,800.0
363,2023.06.01,16.57.00,2.0225941277239796,LENTEJAS,1 kg,300.0,600.0
364,2023.06.02,14.40.00,5.180030059456424,NUECES,300 g,300.0,1500.0
365,2023.06.02,18.42.00,0.9528478879755331,PIMENTON DULCE,500 g,120.0,120.0
366,2023.06.02,12.06.00,3.066137654853912,PIMENTON DULCE,500 g,120.0,360.0
367,2023.06.03,09.04.00,1.028900075931785,ALMOHADITAS FRUTILLA,300 g,400.0,400.0
368,2023.06.03,09.04.00,4.7738439979138745,HARINA INTEGRAL,500 g,2200.0,11000.0
369,2023.06.03,12.43.00,1.010202802165328,HARINA INTEGRAL,500 g,2200.0,2200.0
370,2023.06.04,19.01.00,4.000175574842672,LENTEJAS,250 g,300.0,1200.0
371,2023.06.04,10.29.00,0.9547593303080504,LENTEJAS,1 kg,300.0,300.0
372,2023.06.04,15.23.00,1.011509751316855,PIMENTON DULCE,250 g,120.0,120.0
373,2023.06.05,17.15.00,1.019824022287579,ALMOHADITAS FRUTILLA,300 g,400.0,400.0
374,2023.06.05,08.56.00,3.1397116911232903,ALMOHADITAS FRUTILLA,300 g,400.0,1200.0
375,2023.06.05,19.00.00,3.1294998634290847,HARINA INTEGRAL,500 g,2200.0,6600.0
376,2023.06.06,12.06.00,1.9393918535427024,ALMOHADITAS FRUTILLA,300 g,400.0,800.0
377,2023.06.06,12.39.00,2.028312830595902,QUINOA,1 kg,600.0,1200.0
378,2023.06.06,13.48.00,2.8607079908268074,QUINOA,1 kg,600.0,1800.0
379,2023.06.07,13.57.00,2.968153234638865,ALMOHADITAS FRUTILLA,300 g,400.0,1200.0
380,2023.06.07,11.11.00,0.9985249399671723,QUINOA,500 g,600.0,600.0
381,2023.06.07,12.40.00,3.9466734246272503,LENTEJAS,250 g,300.0,1200.0
382,2023.06.08,20.56.00,3.146287278042461,PIMENTON DULCE,250 g,120.0,360.0
383,2023.06.08,09.49.00,4.962271324386988,NUECES,300 g,300.0,1500.0
384,2023.06.08,15.36.00,4.118763534757669,QUINOA,1 kg,600.0,2400.0
385,2023.06.09,12.52.00,3.113325805514921,QUINOA,500 g,600.0,1800.0
386,2023.06.09,14.24.00,4.95507433687254,PIMENTON DULCE,500 g,120.0,600.0
387,2023.06.09,08.32.00,2.0373806064958266,NUECES,500 g,300.0,600.0
388,2023.06.10,10.55.00,3.0738170255780783,HARINA INTEGRAL,500 g,2200.0,6600.0
389,2023.06.10,16.28.00,1.902722743416241,NUECES,500 g,300.0,600.0
390,2023.06.10,20.03.00,4.945729802206758,QUINOA,1 kg,600.0,3000.0
391,2023.06.11,18.25.00,4.916167907462757,NUECES,500 g,300.0,1500.0
392,2023.06.11,15.34.00,5.115415291003062,PIMENTON DULCE,250 g,120.0,600.0
393,2023.06.11,16.19.00,3.9689777900697294,LENTEJAS,250 g,300.0,1200.0
394,2023.06.12,09.17.00,5.004231107859467,PIMENTON DULCE,250 g,120.0,600.0
395,2023.06.12,18.23.00,3.0320602667156225,QUINOA,1 kg,600.0,1800.0
396,2023.06.12,08.52.00,2.9235666999124024,PIMENTON DULCE,500 g,120.0,360.0
397,2023.06.13,20.53.00,2.8836299598590016,ALMOHADITAS FRUTILLA,300 g,400.0,1200.0
398,2023.06.13,19.23.00,4.037604913943183,NUECES,250 g,300.0,1200.0
399,2023.06.13,14.11.00,4.863105200401242,HARINA INTEGRAL,500 g,2200.0,11000.0
400,2023.06.14,12.11.00,4.847286273324617,ALMOHADITAS FRUTILLA,300 g,400.0,2000.0
401,2023.06.14,15.03.00,4.899176358034191,NUECES,250 g,300.0,1500.0
402,2023.06.14,09.08.00,4.081877383747164,HARINA INTEGRAL,500 g,2200.0,8800.0
403,2023.06.15,08.51.00,3.8693755462104003,PIMENTON DULCE,250 g,120.0,480.0
404,2023.06.15,12.41.00,4.760165104530648,PIMENTON DULCE,500 g,120.0,600.0
405,2023.06.15,14.26.00,4.05918292840685,PIMENTON DULCE,250 g,120.0,480.0
406,2023.06.16,13.20.00,4.056913232561643,QUINOA,1 kg,600.0,2400.0
407,2023.06.16,14.55.00,2.009255300971295,NUECES,300 g,300.0,600.0
408,2023.06.16,15.44.00,2.859598214946695,QUINOA,500 g,600.0,1800.0
409,2023.06.17,09.06.00,1.9266764000562013,LENTEJAS,1 kg,300.0,600.0
410,2023.06.17,10.50.00,2.9916337208878594,QUINOA,1 kg,600.0,1800.0
411,2023.06.17,14.28.00,3.0087837903793178,ALMOHADITAS FRUTILLA,250 g,400.0,1200.0
412,2023.06.18,11.18.00,2.980753367031166,ALMOHADITAS FRUTILLA,250 g,400.0,1200.0
413,2023.06.18,20.23.00,1.9607437940983894,LENTEJAS,250 g,300.0,600.0
414,2023.06.18,16.58.00,5.133239410304896,ALMOHADITAS FRUTILLA,250 g,400.0,2000.0
415,2023.06.19,19.41.00,1.043670978741134,LENTEJAS,250 g,300.0,300.0
416,2023.06.19,14.17.00,1.978276233060602,NUECES,300 g,300.0,600.0
417,2023.06.19,15.23.00,0.9508746817411876,PIMENTON DULCE,250 g,120.0,120.0
418,2023.06.20,11.15.00,2.0096142793266543,ALMOHADITAS FRUTILLA,250 g,400.0,800.0
419,2023.06.20,12.39.00,1.0246890690691095,QUINOA,1 kg,600.0,600.0
420,2023.06.20,15.03.00,3.885186433749578,NUECES,250 g,300.0,1200.0
421,2023.06.21,12.26.00,1.9149213155854896,HARINA INTEGRAL,1 kg,2200.0,4400.0
422,2023.06.21,20.48.00,3.0460762726560704,ALMOHADITAS FRUTILLA,250 g,400.0,1200.0
423,2023.06.21,16.47.00,3.8225312993725917,QUINOA,500 g,600.0,2400.0
424,2023.06.22,12.02.00,4.122864281710158,HARINA INTEGRAL,500 g,2200.0,8800.0
425,2023.06.22,16.32.00,2.0733827067183173,HARINA INTEGRAL,500 g,2200.0,4400.0
426,2023.06.22,16.59.00,4.19898361035612,NUECES,250 g,300.0,1200.0
427,2023.06.23,19.01.00,0.9826206146374767,HARINA INTEGRAL,500 g,2200.0,2200.0
428,2023.06.23,08.49.00,0.9886413420871479,HARINA INTEGRAL,1 kg,2200.0,2200.0
429,2023.06.23,14.33.00,2.994318348749772,ALMOHADITAS FRUTILLA,300 g,400.0,1200.0
430,2023.06.24,10.22.00,0.9690722421030009,LENTEJAS,250 g,300.0,300.0
431,2023.06.24,14.33.00,1.9874567990543317,ALMOHADITAS FRUTILLA,250 g,400.0,800.0
432,2023.06.24,14.01.00,1.02933269619589,NUECES,250 g,300.0,300.0
433,2023.06.25,08.56.00,3.8224751200688933,HARINA INTEGRAL,500 g,2200.0,8800.0
434,2023.06.25,08.27.00,3.0400048010406477,NUECES,250 g,300.0,900.0
435,2023.06.25,16.52.00,4.113525096446509,NUECES,250 g,300.0,1200.0
436,2023.06.26,15.31.00,0.9500155781200614,ALMOHADITAS FRUTILLA,300 g,400.0,400.0
437,2023.06.26,08.30.00,0.9589832773433485,NUECES,500 g,300.0,300.0
438,2023.06.26,18.44.00,1.0372640166197535,LENTEJAS,1 kg,300.0,300.0
439,2023.06.27,20.48.00,2.051492582016556,NUECES,300 g,300.0,600.0
440,2023.06.27,12.32.00,3.9866311779860597,HARINA INTEGRAL,500 g,2200.0,8800.0
441,2023.06.27,18.15.00,2.0387286686926074,PIMENTON DULCE,250 g,120.0,240.0
442,2023.06.28,18.26.00,1.96194813124876,QUINOA,500 g,600.0,1200.0
443,2023.06.28,13.54.00,0.9945932128216733,NUECES,300 g,300.0,300.0
444,2023.06.28,08.09.00,3.0083107797440625,ALMOHADITAS FRUTILLA,250 g,400.0,1200.0
445,2023.06.29,15.16.00,4.195950500093487,NUECES,250 g,300.0,1200.0
446,2023.06.29,12.48.00,1.0225259280125982,HARINA INTEGRAL,500 g,2200.0,2200.0
447,2023.06.29,17.46.00,1.0067423518632548,NUECES,250 g,300.0,300.0
448,2023.06.30,12.53.00,5.054764198070289,PIMENTON DULCE,500 g,120.0,600.0
449,2023.06.30,08.42.00,1.0053205557516858,NUECES,500 g,300.0,300.0
450,2023.06.30,10.15.00,4.026972123900855,NUECES,250 g,300.0,1200.0
451,2023.07.01,13.46.00,2.0528522572672028,QUINOA,1 kg,600.0,1200.0
452,2023.07.01,20.16.00,4.074175821149368,HARINA INTEGRAL,500 g,2200.0,8800.0
453,2023.07.01,16.21.00,0.9508000551189735,QUINOA,1 kg,600.0,600.0
454,2023.07.02,12.09.00,2.9714981678246093,ALMOHADITAS FRUTILLA,250 g,400.0,1200.0
455,2023.07.02,12.05.00,4.88813757635035,HARINA INTEGRAL,500 g,2200.0,11000.0
456,2023.07.02,14.03.00,1.957515273733132,QUINOA,500 g,600.0,1200.0
457,2023.07.03,10.43.00,5.080374315697682,PIMENTON DULCE,250 g,120.0,600.0
458,2023.07.03,08.32.00,1.002938892176662,LENTEJAS,1 kg,300.0,300.0
459,2023.07.03,14.53.00,2.051746549693678,LENTEJAS,250 g,300.0,600.0
460,2023.07.04,16.44.00,2.080072234843108,LENTEJAS,1 kg,300.0,600.0
461,2023.07.04,17.58.00,4.917064903194523,LENTEJAS,1 kg,300.0,1500.0
462,2023.07.04,18.26.00,2.9692205853299214,ALMOHADITAS FRUTILLA,300 g,400.0,1200.0
463,2023.07.05,09.01.00,5.023701722448407,LENTEJAS,250 g,300.0,1500.0
464,2023.07.05,08.12.00,0.965540090839427,QUINOA,500 g,600.0,600.0
465,2023.07.05,18.14.00,2.8516065283548557,ALMOHADITAS FRUTILLA,300 g,400.0,1200.0
466,2023.07.06,10.56.00,3.867700020440519,HARINA INTEGRAL,500 g,2200.0,8800.0
467,2023.07.06,16.29.00,3.8085151129621866,PIMENTON DULCE,500 g,120.0,480.0
468,2023.07.06,11.59.00,2.8591284831531354,QUINOA,500 g,600.0,1800.0
469,2023.07.07,15.43.00,3.002652002436663,HARINA INTEGRAL,1 kg,2200.0,6600.0
470,2023.07.07,08.49.00,3.110793492632629,ALMOHADITAS FRUTILLA,250 g,400.0,1200.0
471,2023.07.07,10.13.00,3.9721757944090466,HARINA INTEGRAL,1 kg,2200.0,8800.0
472,2023.07.08,11.22.00,5.018185036125944,HARINA INTEGRAL,500 g,2200.0,11000.0
473,2023.07.08,09.03.00,4.084422280880268,QUINOA,1 kg,600.0,2400.0
474,2023.07.08,15.14.00,2.9116467949984375,QUINOA,1 kg,600.0,1800.0
475,2023.07.09,13.53.00,3.0211016034565645,ALMOHADITAS FRUTILLA,250 g,400.0,1200.0
476,2023.07.09,20.41.00,1.049476923290929,QUINOA,1 kg,600.0,600.0
477,2023.07.09,18.57.00,3.149714897313017,LENTEJAS,1 kg,300.0,900.0
478,2023.07.10,15.28.00,1.9882526420881395,NUECES,300 g,300.0,600.0
479,2023.07.10,15.18.00,5.174418153313573,PIMENTON DULCE,500 g,120.0,600.0
480,2023.07.10,09.54.00,4.934498062922671,ALMOHADITAS FRUTILLA,250 g,400.0,2000.0
481,2023.07.11,17.52.00,2.032584673335926,NUECES,500 g,300.0,600.0
482,2023.07.11,15.24.00,4.121455489960793,LENTEJAS,1 kg,300.0,1200.0
483,2023.07.11,09.37.00,3.892196192158401,LENTEJAS,250 g,300.0,1200.0
484,2023.07.12,12.09.00,4.168414900576036,QUINOA,1 kg,600.0,2400.0
485,2023.07.12,10.21.00,4.792793180658891,HARINA INTEGRAL,500 g,2200.0,11000.0
486,2023.07.12,16.17.00,1.955406997256882,LENTEJAS,1 kg,300.0,600.0
487,2023.07.13,13.46.00,2.8610946491493023,NUECES,300 g,300.0,900.0
488,2023.07.13,18.27.00,4.754647750970744,NUECES,300 g,300.0,1500.0
489,2023.07.13,13.06.00,2.975340630661704,NUECES,300 g,300.0,900.0
490,2023.07.14,15.29.00,3.929780920276355,PIMENTON DULCE,250 g,120.0,480.0
491,2023.07.14,08.57.00,1.0270611580173143,NUECES,500 g,300.0,300.0
492,2023.07.14,11.31.00,2.0909309324340666,NUECES,500 g,300.0,600.0
493,2023.07.15,16.47.00,5.051598868839811,NUECES,300 g,300.0,1500.0
494,2023.07.15,08.24.00,4.87392498458,LENTEJAS,250 g,300.0,1500.0
495,2023.07.15,12.25.00,4.9193769134467695,QUINOA,500 g,600.0,3000.0
496,2023.07.16,20.59.00,3.9380505837779163,NUECES,300 g,300.0,1200.0
497,2023.07.16,14.00.00,4.979255627073656,PIMENTON DULCE,500 g,120.0,600.0
498,2023.07.16,18.19.00,2.8587528100599497,PIMENTON DULCE,250 g,120.0,360.0
499,2023.07.17,18.41.00,4.197941173083596,ALMOHADITAS FRUTILLA,300 g,400.0,1600.0
500,2023.07.17,15.53.00,5.145390595592981,LENTEJAS,250 g,300.0,1500.0
501,2023.07.17,12.17.00,5.248681444437456,HARINA INTEGRAL,500 g,2200.0,11000.0
502,2023.07.18,13.03.00,1.0222681873260648,HARINA INTEGRAL,500 g,2200.0,2200.0
503,2023.07.18,13.13.00,2.9931399731899138,PIMENTON DULCE,500 g,120.0,360.0
504,2023.07.18,09.38.00,3.8450139723822168,ALMOHADITAS FRUTILLA,300 g,400.0,1600.0
505,2023.07.19,11.03.00,2.9772929673273127,ALMOHADITAS FRUTILLA,250 g,400.0,1200.0
506,2023.07.19,13.19.00,5.241512027325285,LENTEJAS,250 g,300.0,1500.0
507,2023.07.19,09.00.00,3.0469479327206055,PIMENTON DULCE,250 g,120.0,360.0
508,2023.07.20,11.20.00,4.915484555142752,ALMOHADITAS FRUTILLA,300 g,400.0,2000.0
509,2023.07.20,12.13.00,2.9396389980704614,LENTEJAS,250 g,300.0,900.0
510,2023.07.20,08.47.00,0.9825820468489125,NUECES,500 g,300.0,300.0
511,2023.07.21,15.16.00,5.153319458797912,QUINOA,500 g,600.0,3000.0
512,2023.07.21,10.12.00,0.9734604859869045,NUECES,500 g,300.0,300.0
513,2023.07.21,20.12.00,2.867970548634336,HARINA INTEGRAL,1 kg,2200.0,6600.0
514,2023.07.22,19.15.00,2.02367275526531,ALMOHADITAS FRUTILLA,250 g,400.0,800.0
515,2023.07.22,14.34.00,1.9343124222153172,LENTEJAS,1 kg,300.0,600.0
516,2023.07.22,13.32.00,0.9528003931577739,HARINA INTEGRAL,500 g,2200.0,2200.0
517,2023.07.23,13.57.00,0.9744610160976872,LENTEJAS,1 kg,300.0,300.0
518,2023.07.23,17.13.00,1.9184856417236824,ALMOHADITAS FRUTILLA,250 g,400.0,800.0
519,2023.07.23,20.13.00,4.830121042438642,HARINA INTEGRAL,500 g,2200.0,11000.0
520,2023.07.24,20.29.00,4.094816554875853,HARINA INTEGRAL,1 kg,2200.0,8800.0
521,2023.07.24,17.45.00,4.045591736511262,NUECES,500 g,300.0,1200.0
522,2023.07.24,11.05.00,5.035617827641366,PIMENTON DULCE,500 g,120.0,600.0
523,2023.07.25,11.41.00,1.9202090516275108,HARINA INTEGRAL,1 kg,2200.0,4400.0
524,2023.07.25,19.05.00,1.9337413645234494,LENTEJAS,1 kg,300.0,600.0
525,2023.07.25,14.07.00,2.9698584966437993,QUINOA,500 g,600.0,1800.0
526,2023.07.26,19.57.00,4.023327827719792,QUINOA,500 g,600.0,2400.0
527,2023.07.26,16.42.00,5.214476177053548,LENTEJAS,250 g,300.0,1500.0
528,2023.07.26,20.19.00,1.002038813083396,HARINA INTEGRAL,500 g,2200.0,2200.0
529,2023.07.27,14.49.00,5.237920165306898,PIMENTON DULCE,250 g,120.0,600.0
530,2023.07.27,15.52.00,0.9749271236651038,HARINA INTEGRAL,500 g,2200.0,2200.0
531,2023.07.27,13.37.00,4.94332359202284,ALMOHADITAS FRUTILLA,300 g,400.0,2000.0
532,2023.07.28,11.45.00,1.0299507588269428,QUINOA,1 kg,600.0,600.0
533,2023.07.28,18.09.00,2.851560379398988,QUINOA,500 g,600.0,1800.0
534,2023.07.28,12.35.00,2.9464945987689166,QUINOA,500 g,600.0,1800.0
535,2023.07.29,11.35.00,2.989558226534239,NUECES,250 g,300.0,900.0
536,2023.07.29,14.34.00,0.9597954702799929,LENTEJAS,1 kg,300.0,300.0
537,2023.07.29,19.21.00,5.1847423809437965,NUECES,500 g,300.0,1500.0
538,2023.07.30,09.07.00,4.861937327837766,HARINA INTEGRAL,1 kg,2200.0,11000.0
539,2023.07.30,12.26.00,4.815408141771087,NUECES,250 g,300.0,1500.0
540,2023.07.30,20.54.00,1.0261821162752829,PIMENTON DULCE,500 g,120.0,120.0
541,2023.07.31,13.07.00,1.002687507958259,NUECES,500 g,300.0,300.0
542,2023.07.31,20.19.00,3.9929541571710208,NUECES,500 g,300.0,1200.0
543,2023.07.31,15.04.00,4.133753764662075,NUECES,300 g,300.0,1200.0
544,2023.08.01,19.04.00,3.031714266144111,NUECES,250 g,300.0,900.0
545,2023.08.01,12.02.00,1.037033567198229,ALMOHADITAS FRUTILLA,250 g,400.0,400.0
546,2023.08.01,08.04.00,4.918201590245222,QUINOA,1 kg,600.0,3000.0
547,2023.08.02,13.26.00,5.2102145758519445,QUINOA,1 kg,600.0,3000.0
548,2023.08.02,13.47.00,2.023606445802073,QUINOA,1 kg,600.0,1200.0
549,2023.08.02,15.19.00,1.0001643386459713,PIMENTON DULCE,500 g,120.0,120.0
550,2023.08.03,10.25.00,1.9376246500638528,PIMENTON DULCE,500 g,120.0,240.0
551,2023.08.03,18.24.00,5.170725304729672,NUECES,250 g,300.0,1500.0
552,2023.08.03,08.26.00,3.0620199246618167,ALMOHADITAS FRUTILLA,300 g,400.0,1200.0
553,2023.08.04,16.59.00,0.965528226441507,ALMOHADITAS FRUTILLA,300 g,400.0,400.0
554,2023.08.04,09.56.00,0.9684501676604695,QUINOA,1 kg,600.0,600.0
555,2023.08.04,16.21.00,1.0403209727436509,PIMENTON DULCE,500 g,120.0,120.0
556,2023.08.05,15.30.00,1.9835856881805236,ALMOHADITAS FRUTILLA,300 g,400.0,800.0
557,2023.08.05,20.40.00,3.140301991747794,HARINA INTEGRAL,1 kg,2200.0,6600.0
558,2023.08.05,18.11.00,2.0932823345365033,PIMENTON DULCE,500 g,120.0,240.0
559,2023.08.06,11.04.00,2.087289817224993,NUECES,250 g,300.0,600.0
560,2023.08.06,15.56.00,5.031396372829359,PIMENTON DULCE,500 g,120.0,600.0
561,2023.08.06,13.18.00,2.902713043131298,HARINA INTEGRAL,500 g,2200.0,6600.0
562,2023.08.07,17.26.00,0.9681473455378483,LENTEJAS,250 g,300.0,300.0
563,2023.08.07,13.05.00,4.187552572157239,LENTEJAS,250 g,300.0,1200.0
564,2023.08.07,09.46.00,4.99905639375459,LENTEJAS,250 g,300.0,1500.0
565,2023.08.08,16.43.00,0.953765384150984,LENTEJAS,1 kg,300.0,300.0
566,2023.08.08,18.02.00,2.976205440350745,NUECES,300 g,300.0,900.0
567,2023.08.08,18.22.00,5.243109921340311,LENTEJAS,1 kg,300.0,1500.0
568,2023.08.09,19.12.00,1.0056927550717751,NUECES,250 g,300.0,300.0
569,2023.08.09,13.14.00,2.9100387939750507,QUINOA,1 kg,600.0,1800.0
570,2023.08.09,15.55.00,3.0356625530715684,HARINA INTEGRAL,1 kg,2200.0,6600.0
571,2023.08.10,15.42.00,2.8950317988748058,HARINA INTEGRAL,1 kg,2200.0,6600.0
572,2023.08.10,09.12.00,3.050359604574738,HARINA INTEGRAL,500 g,2200.0,6600.0
573,2023.08.10,18.15.00,2.918051832920389,NUECES,500 g,300.0,900.0
574,2023.08.11,19.48.00,4.0108844370895875,PIMENTON DULCE,500 g,120.0,480.0
575,2023.08.11,13.30.00,2.0965970309185886,ALMOHADITAS FRUTILLA,250 g,400.0,800.0
576,2023.08.11,17.33.00,4.929579967056032,ALMOHADITAS FRUTILLA,300 g,400.0,2000.0
577,2023.08.12,20.26.00,4.866820843854017,NUECES,250 g,300.0,1500.0
578,2023.08.12,18.47.00,5.104190794381079,HARINA INTEGRAL,500 g,2200.0,11000.0
579,2023.08.12,19.07.00,1.0423996698480449,HARINA INTEGRAL,500 g,2200.0,2200.0
580,2023.08.13,15.41.00,2.0765634945508435,LENTEJAS,250 g,300.0,600.0
581,2023.08.13,08.40.00,3.843438861908576,ALMOHADITAS FRUTILLA,250 g,400.0,1600.0
582,2023.08.13,08.24.00,2.9661871180679684,ALMOHADITAS FRUTILLA,250 g,400.0,1200.0
583,2023.08.14,17.50.00,3.9751099579199383,ALMOHADITAS FRUTILLA,250 g,400.0,1600.0
584,2023.08.14,16.22.00,3.015898955225315,ALMOHADITAS FRUTILLA,250 g,400.0,1200.0
585,2023.08.14,13.42.00,2.8587721241312076,LENTEJAS,1 kg,300.0,900.0
586,2023.08.15,08.29.00,4.7805961708810845,NUECES,250 g,300.0,1500.0
587,2023.08.15,11.45.00,3.9014332666425853,HARINA INTEGRAL,1 kg,2200.0,8800.0
588,2023.08.15,11.38.00,4.936431295566754,NUECES,300 g,300.0,1500.0
589,2023.08.16,16.20.00,1.9790263592653141,LENTEJAS,250 g,300.0,600.0
590,2023.08.16,20.48.00,2.9020026311637843,LENTEJAS,250 g,300.0,900.0
591,2023.08.16,20.29.00,0.9645651234408982,NUECES,300 g,300.0,300.0
592,2023.08.17,17.43.00,1.0245065119442474,NUECES,250 g,300.0,300.0
593,2023.08.17,09.09.00,4.033738445590514,QUINOA,1 kg,600.0,2400.0
594,2023.08.17,19.30.00,5.089995024963962,PIMENTON DULCE,250 g,120.0,600.0
595,2023.08.18,08.58.00,3.9669114141465402,HARINA INTEGRAL,1 kg,2200.0,8800.0
596,2023.08.18,09.20.00,1.9308584442100398,PIMENTON DULCE,500 g,120.0,240.0
597,2023.08.18,10.05.00,1.0460603304250813,PIMENTON DULCE,250 g,120.0,120.0
598,2023.08.19,19.07.00,3.9507498834345682,PIMENTON DULCE,500 g,120.0,480.0
599,2023.08.19,11.37.00,4.114612361752396,ALMOHADITAS FRUTILLA,300 g,400.0,1600.0
600,2023.08.19,12.36.00,1.0144762767712914,QUINOA,500 g,600.0,600.0
601,2023.08.20,13.59.00,3.893383722484702,QUINOA,1 kg,600.0,2400.0
602,2023.08.20,13.54.00,0.9772420151491163,QUINOA,500 g,600.0,600.0
603,2023.08.20,17.17.00,2.046832544220349,NUECES,300 g,300.0,600.0
604,2023.08.21,14.48.00,1.9017426947929978,HARINA INTEGRAL,500 g,2200.0,4400.0
